row_id,mRID,length,Locat.mrid,PositionPoints
4682,f561fdfe-a8ec-4439-91b5-089263dd764e,11.23757262,910dcdcc-f2b0-4698-a7ba-73c29cfd7bb5,"MULTILINESTRING ((143.589839322789 -38.3450404749885,143.589713355837 -38.3450202904965))"
4683,fa3b65c8-e23c-4556-9839-a1ffff79e463,12.41992755,f125abe9-06ca-41e9-9e7c-24df6520cd0a,"MULTILINESTRING ((143.590049066538 -38.3452701084578,143.590036377961 -38.3453815495373))"
4684,e1b16c4c-49c8-4a0b-b8f0-6178d1dab548,12.90662321,897a0349-6997-4b5d-8286-c542546178fb,"MULTILINESTRING ((143.589800232159 -38.3456238806623,143.589943842648 -38.3456508651987))"
4685,fd517bbc-e5a0-461b-9590-24ad04bc6195,10.42538428,300a749f-db7d-411e-9ee4-222433a72fb8,"MULTILINESTRING ((143.590320086554 -38.3461749323285,143.590330959966 -38.3460814036985))"
4686,42c06040-c787-44ac-8a55-fff630125c94,12.68234353,4a9f1c70-d330-4569-80d4-25ad116ca536,"MULTILINESTRING ((143.589606552286 -38.3452192370219,143.589593376686 -38.3453330171066))"
4687,308448d1-8aa6-4ac0-99ea-84fd0e4ee557,10.40289435,1728dec3-ac7f-4dd2-b3c3-4211472b8c81,"MULTILINESTRING ((143.590126910063 -38.3461524740964,143.590137760019 -38.3460591472289))"
4688,996b2e82-7b7d-4568-af2e-16afbc3dafb6,12.42750864,081cd383-3880-4ec7-a016-0407c3e2c60d,"MULTILINESTRING ((143.589435964077 -38.3451994831076,143.589423053223 -38.3453109769323))"
4689,80da9fd7-e088-4199-b5df-d9adcb57a1e3,10.41231249,a6599c1b-b49e-4896-8a72-6b9ac2c6ba71,"MULTILINESTRING ((143.58997492603 -38.3461348048,143.589985785809 -38.34604139344))"
4690,e45c383f-18ba-4839-a71d-3d1cb3f7fab2,13.02716801,cd0630db-7b28-4226-9233-c51f8ef71e04,"MULTILINESTRING ((143.588775415949 -38.3451229924096,143.588788949785 -38.3450061187229))"
4691,1cb34aa0-3033-4a37-be81-a6086f95e1ac,12.43955817,06fa6271-83ab-449d-a059-b17377439938,"MULTILINESTRING ((143.58911200196 -38.3451619686747,143.589099078588 -38.3452735706024))"
4692,7ab706d9-c315-4e69-84a2-6999c057d4bd,12.44131411,eb15f223-4f89-4a83-8013-bcc4ab4cdb53,"MULTILINESTRING ((143.589764581918 -38.3458136096373,143.589626148575 -38.3457875978912))"
4693,76a6d7b4-c28a-4261-ba99-cab37696752a,12.72231386,b45c94a8-635c-476e-a8aa-6002ca219b0b,"MULTILINESTRING ((143.589729499063 -38.3460003190176,143.589587938719 -38.3459737197053))"
4694,e78f5dc9-4072-42e9-a1a8-aae6a6fc8ecc,12.45966928,9aa5c275-29e1-47d1-8b6d-88d592559cd5,"MULTILINESTRING ((143.588723761808 -38.3451170109207,143.588710817542 -38.3452287932762))"
4695,8c80132f-2a02-45c1-9bfb-818851c91f38,12.38322814,ccd74fd8-ce85-44af-9194-2fcbe59b83f5,"MULTILINESTRING ((143.589702753447 -38.3461426361143,143.589564970034 -38.3461167318343))"
4696,6fe18249-7ce3-450b-b4f7-58effb59192a,12.46117872,8d9149ee-93fc-4170-b4ad-e07fac334fe9,"MULTILINESTRING ((143.588540864048 -38.3450958315748,143.588527918214 -38.3452076274724))"
4697,d08ed426-8556-4d69-b767-6ce7590b5d71,12.80676022,827a6f13-ebf8-48ef-bd61-c8ed48e55f9b,"MULTILINESTRING ((143.589670746008 -38.3463128818846,143.589528249802 -38.3462860915654))"
4698,5b46fe11-30d8-4e72-be88-7d5b2f6824c6,12.82701518,d7c925f3-7e80-46aa-a545-5e9ee95aaf72,"MULTILINESTRING ((143.588369456998 -38.3450759828396,143.588356131099 -38.3451910608519))"
4699,01b0e10a-0094-4c87-8565-b304f54ddced,12.85557678,3cd4baff-3acd-442e-a3df-45ac1a38bb81,"MULTILINESTRING ((143.589637172431 -38.3464914578578,143.589494132729 -38.3464645653573))"
4700,c3a7b910-7a95-44ab-adb0-d5990f9ea973,12.85309733,51ecc6c7-f4c9-4bdd-bbe5-498f2f555aaa,"MULTILINESTRING ((143.588118985708 -38.3450469785581,143.588105632712 -38.3451622905674))"
4701,dd879c85-7c91-4f7b-8134-130f9d41098d,21.27947246,7c81757e-293b-4f62-ba32-b21dd1199ab9,"MULTILINESTRING ((143.59138711524 -38.3434454468542,143.591431208072 -38.3436339772563))"
4702,ab6438f7-1966-47b6-b22b-e8050892ec23,12.20394231,fc91088e-2ab9-4f24-8c5a-f42ab57bbf00,"MULTILINESTRING ((143.591170099884 -38.343496201648,143.591195387465 -38.3436043252944))"
4703,203c3a91-3aeb-441e-bb89-5a369b5fbcdb,10.26940253,ae72aa51-72d9-4b8a-ba7a-2071f23b7acc,"MULTILINESTRING ((143.591100426351 -38.3435124966506,143.591121705405 -38.3436034807952))"
4704,154bc1d1-601f-42a9-94d7-b3a464da9ac0,12.76409165,fe66cf82-7a62-4703-b5b8-bf7a3aa359a3,"MULTILINESTRING ((143.591264297776 -38.3434741709739,143.591290746033 -38.3435872573921))"
4705,3ec2a933-ded2-40aa-9168-4c0748653f25,9.155581811,324db231-daeb-4063-84de-a1f804b8325f,"MULTILINESTRING ((143.591506053393 -38.343417630014,143.591525024518 -38.3434987460042))"
4706,b74d4156-93fc-41b1-82f5-6390f1d7a1fd,12.38196688,48b960e0-d829-429c-8a05-f80c7114b4d8,"MULTILINESTRING ((143.591711548912 -38.3433695694395,143.591737205374 -38.3434792703318))"
4707,25434656-4655-43e8-8e13-e648379e6e4e,10.04065222,9d4ad1c5-d112-4eef-a0c4-10ac05cb6cd9,"MULTILINESTRING ((143.59161743748 -38.3433915798926,143.591638242544 -38.3434805373678))"
4708,19b9139d-4ff6-4921-8bde-0778c5e08094,11.04300053,99b0d9ba-eace-492a-80f7-6ea67259623a,"MULTILINESTRING ((143.591817301411 -38.3433448364141,143.591840183423 -38.3434426744242))"
4709,c58cda4c-e97e-49e3-a83f-451f4dfc99b1,10.95630177,96fce185-53e6-4650-97cc-17dce6f0adc2,"MULTILINESTRING ((143.591164029951 -38.3434976212628,143.591141327585 -38.3434005513788))"
4710,588c0e44-4603-4625-a8df-79139b59a334,13.10109579,384245b9-58a7-41a1-bda2-bc597d6ac253,"MULTILINESTRING ((143.591087129795 -38.3435156064028,143.591059983239 -38.3433995342208))"
4711,3e255e8d-1088-4104-8731-f024f20a696d,12.19479466,b119a78d-4f2a-4c93-ac1b-a05c1795249b,"MULTILINESTRING ((143.591472730036 -38.3434254235646,143.591447461411 -38.3433173809694))"
4712,9be91e2b-521f-4eac-aba7-f7161894a76f,14.74088221,06b60dc5-7013-4f91-aeee-610654f954cd,"MULTILINESTRING ((143.591384699756 -38.343446011779,143.591354155427 -38.3433154115337))"
4713,46ae0d6b-6c59-4b98-a4bb-b464d03b7a56,13.57842197,a25e7e69-d3e0-4492-a491-8b525669f855,"MULTILINESTRING ((143.591597371736 -38.3433962727988,143.591569236121 -38.3432759716397))"
4714,0a932720-f180-4607-9920-37e0f5d1aeb3,12.24404563,18138a11-8270-4690-bca8-fd6ad292d32f,"MULTILINESTRING ((143.59095995402 -38.3430247646467,143.590985201606 -38.343133261394))"
4715,28ce9315-b844-423b-9569-2f3964e2d8f5,9.579770504,b3beb90f-1297-43f6-aa98-4ef5b3e47639,"MULTILINESTRING ((143.590877361326 -38.3430439842656,143.590897115098 -38.3431288723797))"
4716,04098851-dc85-46b3-9752-a5c0b316790f,12.48571648,256c6013-e08d-4ad5-9b5e-271359746a56,"MULTILINESTRING ((143.591935760198 -38.3433171316867,143.591909888759 -38.343206511606))"
4717,80e62fd5-2b16-467b-a91a-b39ca1c42933,14.9102515,ad5504a6-ba9c-4dc0-94b9-2ecdeb6af980,"MULTILINESTRING ((143.591851751108 -38.3433367794392,143.591820855832 -38.3432046786318))"
4718,c03c1483-1347-4dfa-b7a4-aeafc0df9fbf,12.48683774,7cfc630e-6df1-40c1-8ac1-cff61b6660a3,"MULTILINESTRING ((143.591183583814 -38.3429727251837,143.591209332044 -38.3430833733551))"
4719,40338096-990e-4911-a228-7afbf85d254a,9.792507934,ec2ae56b-ba76-4078-9a48-ddac5df03457,"MULTILINESTRING ((143.591095879654 -38.3429931342594,143.591116072096 -38.3430799074778))"
4720,d5a28caa-29c9-4ed9-964f-eb84a741a874,12.19033432,983a2beb-6d53-4273-b617-ac27f743bfed,"MULTILINESTRING ((143.591457981248 -38.3429066928737,143.591484228974 -38.3430145496621))"
4721,fadf63a2-7306-4c46-a79c-d2fb770e9105,9.569507071,cfcb1466-9dbe-48d8-8d93-403d9bbe824c,"MULTILINESTRING ((143.591369595758 -38.3429282021194,143.591390200427 -38.3430128705358))"
4722,2ad5b771-9fe9-48bb-95a9-9b5c2f525075,12.60170901,88d21929-3bd1-491b-b368-877c16a598db,"MULTILINESTRING ((143.591683513638 -38.3428527625065,143.591708339391 -38.342964592052))"
4723,58c296cc-37cc-4d13-81d3-699f098e261d,10.10541499,93b818f5-fd6e-4069-9df9-cd68c054a19e,"MULTILINESTRING ((143.591599277338 -38.342872307452,143.591621035901 -38.3429617174356))"
4724,82fd0267-69fa-4fdf-a6f6-1693d5980463,12.15825328,a26af95a-93dc-4b71-af74-cb336da137d8,"MULTILINESTRING ((143.592073276631 -38.3428251455058,143.592059334989 -38.3429341246517))"
4725,ad1c38ad-9815-440e-b09b-4d82f8ccb064,12.15825328,86468ea6-68ea-475c-b484-421461ec3d8f,"MULTILINESTRING ((143.592073276631 -38.3428251455058,143.592059334989 -38.3429341246517))"
4726,80023bae-d07b-486b-9d0e-ff8008d7df64,11.54727963,60b3e838-f41a-48e0-92a2-a5c5cb056fa4,"MULTILINESTRING ((143.591938093873 -38.3428110478286,143.591935553662 -38.3429150553486))"
4727,9d9be5db-ac94-4e9a-835d-359f5fdd1973,11.54727963,212354a6-95fd-4a0a-b370-2af6b9604e6e,"MULTILINESTRING ((143.591938093873 -38.3428110478286,143.591935553662 -38.3429150553486))"
4728,3e5937de-80fe-4669-9a90-be7cba54b1a7,10.09083758,c1df2a79-57bf-4ca2-b62f-6ac7cca722c8,"MULTILINESTRING ((143.591815857058 -38.342823382747,143.591835736317 -38.3429129304241))"
4729,ccf7e4cd-1275-48ed-9570-4c6207494093,14.00085807,9be8c3e5-31e1-4cfe-9d51-39292c3e406c,"MULTILINESTRING ((143.591714683028 -38.3428458430148,143.591687100908 -38.3427215972045))"
4730,c5b03ba9-bc83-4c44-afe7-e0df4003ba50,12.44449009,d2e1f0b8-1542-4385-96cf-b495f4372a02,"MULTILINESTRING ((143.59197824148 -38.3428129877115,143.591992511344 -38.3427014429135))"
4731,98161bbb-9e56-484f-b947-ec8fc41c16f1,12.81611942,cbff2737-79cf-4f3a-896a-e4b28be017c0,"MULTILINESTRING ((143.591904391379 -38.3428102247012,143.591907210714 -38.3426947886104))"
4732,d6ee3306-23a2-47f5-82e7-7c531e16a7aa,15.0061394,a7e81384-916c-4064-9897-f98555f25d4f,"MULTILINESTRING ((143.592604002757 -38.3421458899521,143.592638541627 -38.3422783117856))"
4733,e87ac232-3e5e-4b3a-8b30-35a621e502a3,15.0061394,2c7059f1-3c40-472c-9b52-f219172aad5e,"MULTILINESTRING ((143.592604002757 -38.3421458899521,143.592638541627 -38.3422783117856))"
4734,11a960c0-9bdd-4715-b3e4-f7d825d6e0aa,15.0061394,cb259b21-d79a-495e-9086-ebc4b118c79d,"MULTILINESTRING ((143.592604002757 -38.3421458899521,143.592638541627 -38.3422783117856))"
4735,16309a38-d18d-45d8-9983-62b1bebcfd17,22.92730844,e6abe7af-9708-4ad3-b556-a143d007de6e,"MULTILINESTRING ((143.590705018166 -38.3419665799905,143.59071100445 -38.3421730729972))"
4736,9be1f13a-3b13-4d40-ab49-e0fff688e00a,20.16930694,c31fc502-f72a-42d5-a97c-680fbc44c1df,"MULTILINESTRING ((143.590874546894 -38.3419616653103,143.590879813068 -38.3421433185931))"
4737,9b155c9b-8791-4567-b85d-1e4135b1c360,15.77327299,35bacd73-386a-44b2-9c4d-9374bee2526e,"MULTILINESTRING ((143.590409536605 -38.3419751460749,143.590413654981 -38.3421172068225))"
4738,8e5e60b4-e6f4-4775-9833-84ef2e0e950b,15.77327299,72467fe2-c9e7-4026-b583-7a7e16017d4a,"MULTILINESTRING ((143.590409536605 -38.3419751460749,143.590413654981 -38.3421172068225))"
4739,d37ee120-9011-49c6-8141-aec58316df4c,15.77327299,0e5ed182-efe2-41a3-aac9-318455c56ac1,"MULTILINESTRING ((143.590409536605 -38.3419751460749,143.590413654981 -38.3421172068225))"
4740,71823754-7d8c-495b-9454-8e58aa1e7692,15.77327299,cead5d94-9549-4c99-affc-4a75fa46a4c4,"MULTILINESTRING ((143.590409536605 -38.3419751460749,143.590413654981 -38.3421172068225))"
4741,7878bee9-f7a5-435c-a472-1c6a6a129665,15.77327299,7695e894-ff43-4ad8-9c8e-c4ba15fee064,"MULTILINESTRING ((143.590409536605 -38.3419751460749,143.590413654981 -38.3421172068225))"
4742,a92800bb-5013-4d02-9779-a1fbad9280fe,15.50371142,2e6f2525-70fa-4dcc-8473-42c6af5b8dae,"MULTILINESTRING ((143.590711077151 -38.341966404339,143.590715125145 -38.3421060373017))"
4743,c14ec8e9-d4f3-4842-83af-1469c38901c1,15.50371142,3fae411a-a05b-43c6-9801-a2ea2b00e206,"MULTILINESTRING ((143.590711077151 -38.341966404339,143.590715125145 -38.3421060373017))"
4744,6c5ddd36-14f2-4dd9-875d-37d5bcbf7d23,15.49497446,0943140e-7a65-4ea4-8689-08c3b6d567ba,"MULTILINESTRING ((143.59091589041 -38.3419604667514,143.590919936123 -38.3421000210254))"
4745,3e2d46d9-e89a-4c5c-a678-b8e5c456569c,15.47877919,d5f88093-e7c1-4d6c-9b54-8e5124bf491c,"MULTILINESTRING ((143.59131366645 -38.3419489351245,143.591317707935 -38.3420883435374))"
4746,d0eae4fb-9b74-4b69-bfb8-be8acfb98c75,14.41910926,164503ff-ce86-4002-9052-ebee9069e3d7,"MULTILINESTRING ((143.592223315351 -38.3418747667558,143.592212594605 -38.3417451430267))"
4747,ea3327cd-9655-4e52-94ed-8c8567f4199b,16.31374778,edfd355b-3aa6-43ed-8815-0318432315c3,"MULTILINESTRING ((143.592466084285 -38.3415118499796,143.592279839285 -38.3415209849939))"
4748,31b5660b-2baa-4e4e-97c1-a0dbb48068e7,37.44083434,b26b8ae1-5df3-44ae-888f-717247da30ee,"MULTILINESTRING ((143.590903855347 -38.3419608156509,143.590894079604 -38.3416236076953))"
4749,a29aa929-b8a9-47d3-a821-3c09614815d6,37.44613904,6f44e6d4-e77e-470e-bb3f-23956102f6e7,"MULTILINESTRING ((143.591046377326 -38.3419566839031,143.591036600198 -38.3416194281709))"
4750,47757c5f-c32d-4bb8-8538-8c98055759bd,16.56239773,1005c543-867b-4c6c-a218-c38b55c164df,"MULTILINESTRING ((143.591447651048 -38.3407565320882,143.591452319314 -38.3409056936265))"
4751,3e5f18b4-a3cc-414c-a31d-be040d845d93,22.00809208,201d2cc3-b906-4b63-8e40-83bf96dacb3d,"MULTILINESTRING ((143.583084792613 -38.359997226387,143.582834463784 -38.3600186629161))"
4752,ac247491-510f-4905-b06f-f09e976c251f,10.01092255,f683beac-682a-417b-8467-69cb7cfca372,"MULTILINESTRING ((143.583088291042 -38.3600380799092,143.583202159313 -38.3600283289728))"
4753,97923825-10d6-453f-8d6b-36a02e49933e,15.23681442,a36d5077-dae7-4b75-9bd1-c0c4d54bce96,"MULTILINESTRING ((143.583085005158 -38.359999708421,143.582911695547 -38.3600145495263))"
4754,064bcbf1-799d-4a1b-9b25-80bb7abc8e64,15.23681442,269cdcdb-30f7-47a9-89f8-cdcfa762e874,"MULTILINESTRING ((143.583085005158 -38.359999708421,143.582911695547 -38.3600145495263))"
4755,a2b21c93-f1d7-4b67-9adc-0f0ec56234b6,9.949916685,c0ee148e-f939-4ca3-87be-7f1a14f48c30,"MULTILINESTRING ((143.583073972703 -38.3598708749898,143.583187146811 -38.3598611834969))"
4756,41afe937-d44a-49b0-a7df-8cb3851bb25c,15.26761554,4ccba1de-dd67-4d4e-a22f-1998df71563d,"MULTILINESTRING ((143.583068565002 -38.3598077256176,143.582894905501 -38.3598225966853))"
4757,9b6a11f0-ff5b-4f7c-a87e-e81dbf71ccd9,15.29461242,2902b62d-2cd7-4021-b8fe-9a2a2cdebbfe,"MULTILINESTRING ((143.583053563086 -38.359632538103,143.582879596926 -38.3596474354309))"
4758,dc89bbf7-204e-408f-9f7c-f4b1d10955c8,9.86034815,0a75dac5-9386-4483-9138-77119e1b9f32,"MULTILINESTRING ((143.583052708653 -38.3596225603118,143.583164863596 -38.3596129560935))"
4759,e748ebcf-cc9e-457e-9c81-e5eb6d119d52,15.32305435,15c82e5c-6c25-4ade-9bcd-777174c355e2,"MULTILINESTRING ((143.583038044627 -38.3594513185796,143.582863755388 -38.3594662435739))"
4760,c7c489a8-dcd1-4298-97c9-214f9c274f8b,15.3516666,ba4bf74e-dfbd-4636-98c0-201f9a2f30ff,"MULTILINESTRING ((143.583022598937 -38.3592709488192,143.582847984681 -38.3592859016457))"
4761,4b0771b5-95fc-42c0-ab27-ae3529faf0b3,11.2350891,22eaca87-c028-46eb-99b9-5cc94f4cada5,"MULTILINESTRING ((143.583017311438 -38.3592092031252,143.583145102431 -38.3591982599376))"
4762,9c7dc7fa-05fd-47d5-93fc-7d78da88d6b7,15.37993143,ed99f660-81b3-4030-bad7-8422f29c2306,"MULTILINESTRING ((143.583007127597 -38.3590902795424,143.582832192279 -38.3591052598627))"
4763,3bba9fef-d4c5-4e3e-b5e5-b5c4e1dee6e5,11.22968133,9aefb18e-4c6f-41a1-8d88-50fc0cc35a48,"MULTILINESTRING ((143.583002999723 -38.359042075565,143.583130728917 -38.3590311376695))"
4764,ff913b67-f30c-436a-b3ef-a8f1d52b9a45,14.07892864,28cfebde-dea9-4612-93b3-3d82f8b76754,"MULTILINESTRING ((143.582988794012 -38.3588761858843,143.582828657104 -38.3588898989653))"
4765,fc5ab3bf-d4df-4ae0-9e14-0439b37b4171,20.92676381,c9f2162e-8328-4ecb-82c0-5d11eb3f1a3b,"MULTILINESTRING ((143.582986221633 -38.3588461464793,143.58274819599 -38.3588665294438))"
4766,0c30b686-f451-4e5a-bc03-22f2b3fd2337,9.590447384,66ca9ac6-fa50-4e53-864d-95af97e5f231,"MULTILINESTRING ((143.582989145857 -38.3588802946201,143.583098229757 -38.358870953386))"
4767,93dfb152-aaeb-4a4d-bcee-6c89af01f2f8,38.84890577,c242ee7a-7c74-4071-a60b-f0a982c36df9,"MULTILINESTRING ((143.582981152071 -38.3587869457733,143.582539276321 -38.358824785132))"
4768,484daf03-2688-4bf1-a3f8-823913617006,14.08220918,09bda3b9-ceba-4688-925a-ef665f9a515f,"MULTILINESTRING ((143.582980155004 -38.3587753023465,143.582819981001 -38.358789018604))"
4769,a613abfc-ad8b-431b-adca-e5a1969c9c97,9.527188315,34fc4268-6611-4dde-924b-1d44d869e95f,"MULTILINESTRING ((143.582974214114 -38.3587059265669,143.583082578234 -38.3586966469701))"
4770,bb6eca61-cd9f-4d69-8cef-57c36d6915c3,15.44962331,a611ab05-451d-4e88-b5c1-204b1e9b5864,"MULTILINESTRING ((143.582969208506 -38.3586474726988,143.582793481552 -38.3586625208096))"
4771,674a3822-6d08-4081-a074-42533e4228b7,9.469666961,0140f663-57e4-4861-bba6-027d70a5fe7b,"MULTILINESTRING ((143.582960439107 -38.3585450665003,143.583068148732 -38.3585358429501))"
4772,70a1a69a-422e-4e75-a455-5062d516a154,14.09342331,cb013497-b061-4b4a-b941-5c38fef242e6,"MULTILINESTRING ((143.582952161203 -38.3584483998298,143.582791860361 -38.358462126949))"
4773,25fe8d44-b088-4581-9a77-4117d334f947,11.20880677,e51b9b03-9635-43e0-bfe9-13882f7972ba,"MULTILINESTRING ((143.582948050501 -38.3584003963831,143.58307554115 -38.3583894789149))"
4774,38f1e992-8a45-4850-bf71-b3a8312b5035,15.49912905,5c7321ea-914d-47d9-90e4-ce0d742d3357,"MULTILINESTRING ((143.582942461848 -38.3583351339059,143.582766172554 -38.3583502301718))"
4775,865e82db-bc48-4e3d-b326-1851d46e4bc9,15.49912905,6014cdaa-8938-41cf-898b-ea568ab9dc27,"MULTILINESTRING ((143.582942461848 -38.3583351339059,143.582766172554 -38.3583502301718))"
4776,2f11b9eb-284b-47c8-a713-fd5f83265972,23.96718596,3bc32cd4-d5b5-4374-9927-d4fc5ae1d9d3,"MULTILINESTRING ((143.582941447773 -38.3583232918655,143.583214053832 -38.3582999476596))"
4777,2ff9ed8b-0ecc-4850-9d41-c23077a554db,16.58579382,ba67b8af-a392-4454-8d5e-7872093551ec,"MULTILINESTRING ((143.582939350372 -38.3582987991057,143.583127999412 -38.3582826444317))"
4778,8dced9dc-4f8e-43e9-9e35-6238513e2aa5,9.323023736,dbd2ed52-0169-48d5-9ce7-cd7f78ffc403,"MULTILINESTRING ((143.582925962714 -38.3581424623836,143.583032003814 -38.3581333817151))"
4779,2781d926-38e7-4f05-b7a4-dd6745585cda,9.323023736,c9d38902-ec69-447f-84ec-0275a79279e4,"MULTILINESTRING ((143.582925962714 -38.3581424623836,143.583032003814 -38.3581333817151))"
4780,01e5d8fa-4458-4931-9819-4b706f64c26b,24.41421946,c77c1732-77c5-46b5-9091-a16d67b7a143,"MULTILINESTRING ((143.583393052018 -38.3577320968857,143.583368071805 -38.3579511570657))"
4781,3e096c08-1a34-4f88-989a-86d7e8f0cbb1,24.44869444,9f2e1354-2aec-4d2c-9c12-11a3c6b95bc0,"MULTILINESTRING ((143.58328395341 -38.3577196559829,143.583258937923 -38.3579390254949))"
4782,e3246e85-6f62-42ab-958e-12cfa560ce4b,14.04263983,e610e724-7035-4c77-a955-64137ab96621,"MULTILINESTRING ((143.582917476266 -38.3580433603968,143.58307719858 -38.3580296828191))"
4783,ae5e9fc0-8b4c-4dc6-bb3d-6c4f617ba1a4,12.07377477,11eac726-f73c-44ef-bc5c-23b71b7a2dec,"MULTILINESTRING ((143.584498373375 -38.3578581271996,143.584486023012 -38.3579664611599))"
4784,30d0c49c-40bf-4d94-ba1e-361a455ae95c,8.850033561,a63de0a7-f654-44d6-a332-b8fd43ef8587,"MULTILINESTRING ((143.58471347553 -38.357882649423,143.584704422759 -38.3579620578269))"
4785,0351ac64-8dfd-4ab3-8e39-25e00aa3be72,12.15723811,b653be72-2ae0-490c-99a4-251ddcff9214,"MULTILINESTRING ((143.58424320534 -38.3578290373584,143.584230769602 -38.3579381202075))"
4786,e593b35f-d267-4fce-972e-50c45612c937,12.13784732,b27fa564-df64-4d0e-84db-fdd6626fe8d9,"MULTILINESTRING ((143.584022071769 -38.357803826248,143.584009652531 -38.3579127348744))"
4787,0c4ce1f2-a0dc-4d8e-8858-7a46a8a4ca28,12.11712842,232b014e-8756-4d00-9fd5-2220cd75dbc6,"MULTILINESTRING ((143.583795871485 -38.357778031824,143.583783473445 -38.3578867545472))"
4788,136ca478-f803-4e59-bf1d-26fa612c1af6,12.09661168,b39c8f63-1b47-4822-9732-5d4b6135ae77,"MULTILINESTRING ((143.583565351496 -38.3577517448087,143.583552974449 -38.3578602834426))"
4789,3fac1de2-acaf-41ee-ad24-49777f72664f,9.223892032,23536eb2-46c3-45f7-8381-0f9deb0a02ae,"MULTILINESTRING ((143.582902334041 -38.3578665344002,143.583007247212 -38.3578575503201))"
4790,eb4abda8-5a5c-4ff6-a05d-055bf1edd524,13.26199175,b4174d27-b349-4b86-8911-ed2ec0863d24,"MULTILINESTRING ((143.584545620287 -38.3578635134745,143.584559186086 -38.3577445180424))"
4791,0a10ae3e-989b-4e06-9cc6-18306eff168f,13.284309,27b84b45-0599-440b-9cf7-d5ba1e5690ab,"MULTILINESTRING ((143.584292670675 -38.3578346765395,143.584306259303 -38.3577154808618))"
4792,2f14aee3-aec9-49dc-b7c4-77a50205cca6,13.32188538,8ccd3e3d-d887-48c8-aae5-116d91c2e658,"MULTILINESTRING ((143.583860238535 -38.3577853718279,143.58387386926 -38.3576658392484))"
4793,4dbb9dce-ba1c-4afe-a36f-cf982f737182,13.34362677,a1271313-8398-4176-9887-018b92e2cbcc,"MULTILINESTRING ((143.583607555756 -38.3577565575108,143.583621208727 -38.3576368298532))"
4794,d221b8d0-7240-40fe-a379-80e50c564f7e,11.16255588,8bee9aa1-e06d-4f88-ad6b-3f839b0b3e0d,"MULTILINESTRING ((143.584162887793 -38.3572912029921,143.584286983938 -38.3573149602976))"
4795,0a33b1af-83bf-462c-9e8d-c8da90ce5a7b,11.32186181,fbf1eb8c-583c-4ed6-9a27-6a55e6bb20d5,"MULTILINESTRING ((143.58415778826 -38.3573178403681,143.584031921078 -38.3572937440104))"
4796,a3cf755b-3dfb-458e-89dd-c72b681985cd,11.13369235,0f22724a-ccc0-4b27-afe6-02794a6c25ba,"MULTILINESTRING ((143.584193999567 -38.3571286908212,143.58431777457 -38.3571523866464))"
4797,8d3f2a65-eaf6-4f93-a6b8-e37e6af1bfb9,11.35040833,615161fb-f1f0-414b-b6ac-9cfac58de94d,"MULTILINESTRING ((143.584188900247 -38.3571553270891,143.584062715974 -38.3571311700267))"
4798,fda8a277-2073-4ab1-92fc-24e402aa69e0,11.37948604,7500665b-7475-40cf-a0d9-696964828c2c,"MULTILINESTRING ((143.584220017668 -38.3569927854247,143.5840935104 -38.3569685665274))"
4799,f14256c9-6965-4166-924c-e39c3333d3fd,12.73777452,40986fc5-24ab-492f-8fc1-79e16da2c4d5,"MULTILINESTRING ((143.584251161058 -38.3568301081107,143.584109553817 -38.3568029984332))"
