Street name,class,Lat,Lon,GlobalID,OBJECTID,baseVoltag
11 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34507913,143.5775676,serv7352,2352,415V
200 WILSON STREET COLAC 3250,EnergyConsumer,-38.34405765,143.5781311,serv7353,2353,415V
9 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34491527,143.5775981,serv7354,2354,415V
7 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34476828,143.5776309,serv7355,2355,415V
5 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34462877,143.5776623,serv7356,2356,415V
3 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34448753,143.5776888,serv7357,2357,415V
1 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34435029,143.5777032,serv7358,2358,415V
46 SCOTT STREET COLAC 3250,EnergyConsumer,-38.34337849,143.5782233,serv7359,2359,415V
202 WILSON STREET COLAC 3250,EnergyConsumer,-38.34402025,143.5777415,serv7360,2360,415V
204 WILSON STREET COLAC 3250,EnergyConsumer,-38.34399818,143.5775456,serv7361,2361,415V
18 DUNOON STREET COLAC 3250,EnergyConsumer,-38.34540556,143.5767113,serv7362,2362,415V
1 DUNOON STREET COLAC 3250,EnergyConsumer,-38.3441243,143.5757848,serv7363,2363,415V
38 HART STREET COLAC 3250,EnergyConsumer,-38.34308859,143.5809748,serv7364,2364,415V
36 HART STREET COLAC 3250,EnergyConsumer,-38.34291979,143.5810125,serv7365,2365,415V
34 HART STREET COLAC 3250,EnergyConsumer,-38.34275291,143.5810508,serv7366,2366,415V
32 HART STREET COLAC 3250,EnergyConsumer,-38.34257984,143.5810959,serv7367,2367,415V
30 HART STREET COLAC 3250,EnergyConsumer,-38.34245923,143.5811228,serv7368,2368,415V
18 MILLER STREET COLAC 3250,EnergyConsumer,-38.34176121,143.581524,serv7369,2369,415V
28 HART STREET COLAC 3250,EnergyConsumer,-38.34234364,143.5811458,serv7370,2370,415V
26 HART STREET COLAC 3250,EnergyConsumer,-38.34220555,143.5811808,serv7371,2371,415V
45 HART STREET COLAC 3250,EnergyConsumer,-38.34361688,143.5803076,serv7372,2372,415V
43 HART STREET COLAC 3250,EnergyConsumer,-38.34348527,143.5803464,serv7373,2373,415V
4/20 MILLER STREET COLAC 3250,EnergyConsumer,-38.34172598,143.5813369,serv7374,2374,415V
7/20 MILLER STREET COLAC 3250,EnergyConsumer,-38.34172598,143.5813369,serv7375,2375,415V
1/20 MILLER STREET COLAC 3250,EnergyConsumer,-38.34172598,143.5813369,serv7376,2376,415V
41 HART STREET COLAC 3250,EnergyConsumer,-38.34335363,143.5803771,serv7377,2377,415V
39 HART STREET COLAC 3250,EnergyConsumer,-38.34321481,143.5803987,serv7378,2378,415V
37 HART STREET COLAC 3250,EnergyConsumer,-38.34308186,143.5804406,serv7379,2379,415V
35 HART STREET COLAC 3250,EnergyConsumer,-38.34296404,143.5804616,serv7380,2380,415V
33 HART STREET COLAC 3250,EnergyConsumer,-38.34283058,143.5804931,serv7381,2381,415V
31 HART STREET COLAC 3250,EnergyConsumer,-38.34269574,143.5805249,serv7382,2382,415V
29 HART STREET COLAC 3250,EnergyConsumer,-38.34242884,143.5805918,serv7383,2383,415V
23-27 HART STREET COLAC 3250,EnergyConsumer,-38.34212581,143.5806627,serv7384,2384,415V
21 HART STREET COLAC 3250,EnergyConsumer,-38.3417894,143.5807412,serv7385,2385,415V
1 FARRINGTON STREET COLAC 3250,EnergyConsumer,-38.34239484,143.5801218,serv7386,2386,415V
12 KEMP STREET COLAC 3250,EnergyConsumer,-38.34334626,143.579405,serv7387,2387,415V
3 FARRINGTON STREET COLAC 3250,EnergyConsumer,-38.34237386,143.5799258,serv7388,2388,415V
10 KEMP STREET COLAC 3250,EnergyConsumer,-38.34319135,143.5794328,serv7389,2389,415V
8 KEMP STREET COLAC 3250,EnergyConsumer,-38.34304667,143.5794506,serv7390,2390,415V
6 KEMP STREET COLAC 3250,EnergyConsumer,-38.34288155,143.5794884,serv7391,2391,415V
196 HEARN STREET COLAC 3250,EnergyConsumer,-38.34871372,143.5770297,serv7392,2392,415V
198 HEARN STREET COLAC 3250,EnergyConsumer,-38.34867963,143.5768253,serv7393,2393,415V
189 HEARN STREET COLAC 3250,EnergyConsumer,-38.34857191,143.5787392,serv7394,2394,415V
191 HEARN STREET COLAC 3250,EnergyConsumer,-38.34855529,143.5785981,serv7395,2395,415V
193 HEARN STREET COLAC 3250,EnergyConsumer,-38.34850463,143.5781563,serv7396,2396,415V
195 HEARN STREET COLAC 3250,EnergyConsumer,-38.34847743,143.5779189,serv7397,2397,415V
197 HEARN STREET COLAC 3250,EnergyConsumer,-38.34845626,143.577735,serv7398,2398,415V
199 HEARN STREET COLAC 3250,EnergyConsumer,-38.34843513,143.5775516,serv7399,2399,415V
201 HEARN STREET COLAC 3250,EnergyConsumer,-38.34841526,143.5773791,serv7400,2400,415V
203 HEARN STREET COLAC 3250,EnergyConsumer,-38.3483954,143.5772066,serv7401,2401,415V
205 HEARN STREET COLAC 3250,EnergyConsumer,-38.34837553,143.5770341,serv7402,2402,415V
207 HEARN STREET COLAC 3250,EnergyConsumer,-38.34835572,143.5768461,serv7403,2403,415V
209 HEARN STREET COLAC 3250,EnergyConsumer,-38.34833564,143.5766722,serv7404,2404,415V
211 HEARN STREET COLAC 3250,EnergyConsumer,-38.34831488,143.5765075,serv7405,2405,415V
29 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34830004,143.5782385,serv7406,2406,415V
28 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34823381,143.5786261,serv7407,2407,415V
27 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34814367,143.5782675,serv7408,2408,415V
21 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.3481253,143.5762252,serv7409,2409,415V
26 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34808722,143.5786526,serv7410,2410,415V
25 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34801249,143.5782919,serv7411,2411,415V
24 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34796097,143.5786754,serv7412,2412,415V
19 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34793063,143.5762521,serv7413,2413,415V
32 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34788574,143.5758954,serv7414,2414,415V
7 HEBB COURT COLAC 3250,EnergyConsumer,-38.347874,143.5773788,serv7415,2415,415V
8 HEBB COURT COLAC 3250,EnergyConsumer,-38.34786597,143.5772243,serv7416,2416,415V
23 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34785708,143.5783308,serv7417,2417,415V
22 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34780226,143.578702,serv7418,2418,415V
17 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34776498,143.5762832,serv7419,2419,415V
30 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34776257,143.5759186,serv7420,2420,415V
9 HEBB COURT COLAC 3250,EnergyConsumer,-38.34773009,143.5770872,serv7421,2421,415V
6 HEBB COURT COLAC 3250,EnergyConsumer,-38.34772807,143.5776021,serv7422,2422,415V
21 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34772127,143.5783563,serv7423,2423,415V
20 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.3476881,143.5787248,serv7424,2424,415V
28 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34761514,143.5759463,serv7425,2425,415V
15 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34761301,143.5763118,serv7426,2426,415V
19 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34760455,143.5783677,serv7427,2427,415V
10 HEBB COURT COLAC 3250,EnergyConsumer,-38.34758158,143.5771088,serv7428,2428,415V
5 HEBB COURT COLAC 3250,EnergyConsumer,-38.3475659,143.5775741,serv7429,2429,415V
18 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34755258,143.5787493,serv7430,2430,415V
13 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.3474772,143.5763373,serv7431,2431,415V
11 HEBB COURT COLAC 3250,EnergyConsumer,-38.34747269,143.5772036,serv7432,2432,415V
26 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34746545,143.5759786,serv7433,2433,415V
4 HEBB COURT COLAC 3250,EnergyConsumer,-38.34744711,143.5775707,serv7434,2434,415V
17 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34742258,143.5784125,serv7435,2435,415V
12 HEBB COURT COLAC 3250,EnergyConsumer,-38.34735628,143.5772265,serv7436,2436,415V
24 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34735439,143.5759954,serv7437,2437,415V
11 HANCOCK STREET COLAC 3250,EnergyConsumer,-38.34734138,143.5763629,serv7438,2438,415V
3 HEBB COURT COLAC 3250,EnergyConsumer,-38.34731953,143.5775947,serv7439,2439,415V
15 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34724595,143.5784457,serv7440,2440,415V
52 HART STREET COLAC 3250,EnergyConsumer,-38.34562164,143.5803992,serv7441,2441,415V
1/54 HART STREET COLAC 3250,EnergyConsumer,-38.34578485,143.5803685,serv7442,2442,415V
HART STREET COLAC 3250,EnergyConsumer,-38.34587579,143.5803514,serv7443,2443,415V
HART STREET COLAC 3250,EnergyConsumer,-38.34587579,143.5803514,serv7444,2444,415V
57 HART STREET COLAC 3250,EnergyConsumer,-38.34558487,143.5799859,serv7445,2445,415V
56 HART STREET COLAC 3250,EnergyConsumer,-38.34598022,143.5803318,serv7446,2446,415V
56A HART STREET COLAC 3250,EnergyConsumer,-38.34598022,143.5803318,serv7447,2447,415V
56 HART STREET COLAC 3250,EnergyConsumer,-38.34598022,143.5803318,serv7448,2448,415V
59 HART STREET COLAC 3250,EnergyConsumer,-38.34574513,143.5799558,serv7449,2449,415V
61 HART STREET COLAC 3250,EnergyConsumer,-38.34591837,143.5799151,serv7450,2450,415V
63 HART STREET COLAC 3250,EnergyConsumer,-38.34607427,143.5798854,serv7451,2451,415V
65 HART STREET COLAC 3250,EnergyConsumer,-38.34623443,143.5798548,serv7452,2452,415V
2 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34555884,143.5791137,serv7453,2453,415V
4 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34570743,143.5790863,serv7454,2454,415V
67 HART STREET COLAC 3250,EnergyConsumer,-38.34640172,143.5798229,serv7455,2455,415V
6 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34582294,143.5790649,serv7456,2456,415V
3 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34556994,143.5787604,serv7457,2457,415V
69 HART STREET COLAC 3250,EnergyConsumer,-38.34654444,143.5797957,serv7458,2458,415V
8 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34597731,143.5790364,serv7459,2459,415V
5 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34570576,143.5787349,serv7460,2460,415V
71 HART STREET COLAC 3250,EnergyConsumer,-38.34670378,143.5797653,serv7461,2461,415V
10 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34611753,143.5790106,serv7462,2462,415V
1A MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34667894,143.5794601,serv7463,2463,415V
12 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34625043,143.578986,serv7464,2464,415V
7-11 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34602901,143.5786615,serv7465,2465,415V
73 HART STREET COLAC 3250,EnergyConsumer,-38.34702735,143.5797148,serv7466,2466,415V
1 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34665612,143.5792583,serv7467,2467,415V
3 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34663802,143.5791027,serv7468,2468,415V
75 HART STREET COLAC 3250,EnergyConsumer,-38.34718749,143.5796847,serv7469,2469,415V
2A MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34698285,143.5794105,serv7470,2470,415V
5 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34662179,143.5789647,serv7471,2471,415V
18 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34561987,143.5778318,serv7472,2472,415V
2 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34696519,143.5792101,serv7473,2473,415V
4 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34694098,143.579047,serv7474,2474,415V
6 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34692451,143.5789039,serv7475,2475,415V
7 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34656869,143.5785011,serv7476,2476,415V
19 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34563906,143.5774636,serv7477,2477,415V
9 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34655618,143.578392,serv7478,2478,415V
21 ROBERTSON STREET COLAC 3250,EnergyConsumer,-38.34573625,143.5774537,serv7479,2479,415V
11 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34653552,143.5782126,serv7480,2480,415V
8 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34684892,143.5784163,serv7481,2481,415V
13 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34651487,143.5780333,serv7482,2482,415V
14 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34728414,143.5787978,serv7483,2483,415V
10 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34682124,143.578224,serv7484,2484,415V
13 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34706949,143.5784788,serv7485,2485,415V
15 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.34649424,143.5778542,serv7486,2486,415V
1 BARTLETT STREET COLAC 3250,EnergyConsumer,-38.34603439,143.5773536,serv7487,2487,415V
16 RICHMOND STREET COLAC 3250,EnergyConsumer,-38.34741668,143.5787739,serv7488,2488,415V
17 MCLEOD STREET COLAC 3250,EnergyConsumer,-38.3464776,143.5777129,serv7489,2489,415V
26 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35471492,143.5756283,serv7490,2490,415V
26 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35471492,143.5756283,serv7491,2491,415V
20 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35443724,143.5757621,serv7492,2492,415V
27 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35468762,143.5753917,serv7493,2493,415V
23 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35433068,143.5753821,serv7494,2494,415V
21 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35418694,143.5754092,serv7495,2495,415V
21 JAKARANDA CRESCENT ELLIMINYT 3250,EnergyConsumer,-38.35384815,143.5749719,serv7496,2496,415V
19 JAKARANDA CRESCENT ELLIMINYT 3250,EnergyConsumer,-38.35381387,143.5746799,serv7497,2497,415V
15 JAKARANDA CRESCENT ELLIMINYT 3250,EnergyConsumer,-38.35357419,143.5746514,serv7499,2499,415V
17 JAKARANDA CRESCENT ELLIMINYT 3250,EnergyConsumer,-38.35368081,143.5744465,serv7502,2502,415V
214 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35208718,143.5729427,serv7515,2515,415V
251 POUND ROAD COLAC 3250,EnergyConsumer,-38.35173502,143.572741,serv7516,2516,415V
253 POUND ROAD COLAC 3250,EnergyConsumer,-38.35170764,143.5725035,serv7517,2517,415V
3 BILLY COURT COLAC 3250,EnergyConsumer,-38.35146838,143.5721506,serv7518,2518,415V
220 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35195975,143.5718554,serv7519,2519,415V
5 BILLY COURT COLAC 3250,EnergyConsumer,-38.35129456,143.5721826,serv7520,2520,415V
1 BILLY COURT COLAC 3250,EnergyConsumer,-38.35164589,143.571968,serv7521,2521,415V
230 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35183245,143.5707484,serv7522,2522,415V
287 POUND ROAD COLAC 3250,EnergyConsumer,-38.35143753,143.5701633,serv7529,2529,415V
232 POUND ROAD ELLIMINYT 3250,EnergyConsumer,-38.35173394,143.5698941,serv7531,2531,415V
1/289 POUND ROAD COLAC 3250,EnergyConsumer,-38.35141283,143.5699491,serv7533,2533,415V
2/289 POUND ROAD COLAC 3250,EnergyConsumer,-38.35141283,143.5699491,serv7534,2534,415V
289 POUND ROAD COLAC 3250,EnergyConsumer,-38.35141283,143.5699491,serv7535,2535,415V
291 POUND ROAD COLAC 3250,EnergyConsumer,-38.3513796,143.5696616,serv7536,2536,415V
178 SINCLAIR STREET S COLAC 3250,EnergyConsumer,-38.35099943,143.5696024,serv7537,2537,415V
176 SINCLAIR STREET S COLAC 3250,EnergyConsumer,-38.35083898,143.5696322,serv7538,2538,415V
85 CORANGAMITE STREET COLAC 3250,EnergyConsumer,-38.34353704,143.5842937,serv7539,2539,415V
1A RAILWAY STREET COLAC 3250,EnergyConsumer,-38.34358393,143.5840725,serv7540,2540,415V
1B RAILWAY STREET COLAC 3250,EnergyConsumer,-38.34360599,143.5839141,serv7541,2541,415V
3/81 CORANGAMITE STREET COLAC 3250,EnergyConsumer,-38.34313854,143.5839072,serv7542,2542,415V
3/14 FORBES STREET COLAC 3250,EnergyConsumer,-38.34330084,143.5833916,serv7543,2543,415V
2/14 FORBES STREET COLAC 3250,EnergyConsumer,-38.34334681,143.5831078,serv7544,2544,415V
4/14 FORBES STREET COLAC 3250,EnergyConsumer,-38.34334681,143.5831078,serv7545,2545,415V
16 FORBES STREET COLAC 3250,EnergyConsumer,-38.34353662,143.5828542,serv7546,2546,415V
5/14 FORBES STREET COLAC 3250,EnergyConsumer,-38.34333502,143.5828628,serv7547,2547,415V
14 FORBES STREET COLAC 3250,EnergyConsumer,-38.34333502,143.5828628,serv7548,2548,415V
1/14 FORBES STREET COLAC 3250,EnergyConsumer,-38.34333502,143.5828628,serv7549,2549,415V
12 FORBES STREET COLAC 3250,EnergyConsumer,-38.34311031,143.5828906,serv7550,2550,415V
10 FORBES STREET COLAC 3250,EnergyConsumer,-38.34291756,143.5829349,serv7551,2551,415V
6-8 FORBES STREET COLAC 3250,EnergyConsumer,-38.34264955,143.5829974,serv7552,2552,415V
17 FORBES STREET COLAC 3250,EnergyConsumer,-38.34349436,143.5824392,serv7553,2553,415V
15 FORBES STREET COLAC 3250,EnergyConsumer,-38.34334034,143.5824447,serv7554,2554,415V
FORBES STREET COLAC 3250,EnergyConsumer,-38.34316623,143.5824567,serv7555,2555,415V
FORBES STREET COLAC 3250,EnergyConsumer,-38.34316623,143.5824567,serv7556,2556,415V
13 FORBES STREET COLAC 3250,EnergyConsumer,-38.34304233,143.5824856,serv7557,2557,415V
11 FORBES STREET COLAC 3250,EnergyConsumer,-38.3428738,143.5825148,serv7558,2558,415V
9 FORBES STREET COLAC 3250,EnergyConsumer,-38.34268361,143.5825588,serv7559,2559,415V
FORBES STREET COLAC 3250,EnergyConsumer,-38.34247278,143.5826534,serv7560,2560,415V
7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34247278,143.5826534,serv7561,2561,415V
1/7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34255697,143.5825988,serv7562,2562,415V
13A FORBES STREET COLAC 3250,EnergyConsumer,-38.34305185,143.5822159,serv7563,2563,415V
5 FORBES STREET COLAC 3250,EnergyConsumer,-38.34229931,143.5826483,serv7564,2564,415V
FORBES STREET COLAC 3250,EnergyConsumer,-38.3422022,143.5826815,serv7565,2565,415V
FORBES STREET COLAC 3250,EnergyConsumer,-38.3422022,143.5826815,serv7566,2566,415V
3 FORBES STREET COLAC 3250,EnergyConsumer,-38.34212792,143.5826989,serv7567,2567,415V
1 FORBES STREET COLAC 3250,EnergyConsumer,-38.34199606,143.5827296,serv7568,2568,415V
2/7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34252152,143.5824079,serv7569,2569,415V
13F FORBES STREET COLAC 3250,EnergyConsumer,-38.34293535,143.5821553,serv7570,2570,415V
13B FORBES STREET COLAC 3250,EnergyConsumer,-38.34306015,143.5820763,serv7571,2571,415V
3/7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34247884,143.5822951,serv7572,2572,415V
13C FORBES STREET COLAC 3250,EnergyConsumer,-38.34312818,143.5818104,serv7573,2573,415V
13A FORBES STREET COLAC 3250,EnergyConsumer,-38.34310632,143.5818227,serv7574,2574,415V
4/7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34248312,143.5821785,serv7575,2575,415V
3A FORBES STREET COLAC 3250,EnergyConsumer,-38.34205399,143.5824145,serv7576,2576,415V
13D FORBES STREET COLAC 3250,EnergyConsumer,-38.34300034,143.5818199,serv7577,2577,415V
13E FORBES STREET COLAC 3250,EnergyConsumer,-38.3428802,143.5818712,serv7578,2578,415V
5/7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34246396,143.582063,serv7579,2579,415V
11 RAILWAY STREET COLAC 3250,EnergyConsumer,-38.34363795,143.5813255,serv7580,2580,415V
6/7 FORBES STREET COLAC 3250,EnergyConsumer,-38.34241943,143.5819743,serv7581,2581,415V
8 MILLER STREET COLAC 3250,EnergyConsumer,-38.34189914,143.5822563,serv7582,2582,415V
13 RAILWAY STREET COLAC 3250,EnergyConsumer,-38.34362002,143.5811544,serv7583,2583,415V
10 MILLER STREET COLAC 3250,EnergyConsumer,-38.34186523,143.5820763,serv7584,2584,415V
42 HART STREET COLAC 3250,EnergyConsumer,-38.34356128,143.5808644,serv7585,2585,415V
40 HART STREET COLAC 3250,EnergyConsumer,-38.34333817,143.5809165,serv7586,2586,415V
12-16 MILLER STREET COLAC 3250,EnergyConsumer,-38.34181266,143.581797,serv7587,2587,415V
1 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35501719,143.5777636,serv7641,2641,415V
2 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35499031,143.5775313,serv7642,2642,415V
3 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35496343,143.5772991,serv7643,2643,415V
4 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35493654,143.5770669,serv7644,2644,415V
6 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35492097,143.5766484,serv7645,2645,415V
7 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35491623,143.5764501,serv7646,2646,415V
5 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35490997,143.5768374,serv7647,2647,415V
1/8 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35482612,143.5763322,serv7648,2648,415V
8 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.3547445,143.5762993,serv7649,2649,415V
2/8 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.3547445,143.5762993,serv7650,2650,415V
16 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35473194,143.5778156,serv7651,2651,415V
15 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35470505,143.5775834,serv7652,2652,415V
14 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35467817,143.5773512,serv7653,2653,415V
13 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35465129,143.577119,serv7654,2654,415V
12 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35462475,143.5768897,serv7655,2655,415V
9 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35462382,143.576339,serv7656,2656,415V
11 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35457309,143.5767158,serv7657,2657,415V
10 MAHONEY COURT ELLIMINYT 3250,EnergyConsumer,-38.35454036,143.5764483,serv7658,2658,415V
137 HART STREET ELLIMINYT 3250,EnergyConsumer,-38.35438857,143.5783498,serv7659,2659,415V
3/11 DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.35428238,143.5773181,serv7660,2660,415V
2/11 DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.3542282,143.5771341,serv7661,2661,415V
135 HART STREET ELLIMINYT 3250,EnergyConsumer,-38.35422315,143.5783807,serv7662,2662,415V
13 DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.35409515,143.5778286,serv7663,2663,415V
1/11 DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.35407767,143.5771651,serv7664,2664,415V
12 DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.35407343,143.577531,serv7665,2665,415V
18 PETJULI STREET ELLIMINYT 3250,EnergyConsumer,-38.35406639,143.575802,serv7666,2666,415V
DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.35404621,143.5772991,serv7667,2667,415V
11 DEAN COURT ELLIMINYT 3250,EnergyConsumer,-38.35404621,143.5772991,serv7668,2668,415V
